make,price,body,mileage,engV,engType,registration,year,drive
5,8200.0,3,287,2.5,1,1,1999,2
77,8500.0,5,216,1.9,0,1,2005,0
33,8100.0,1,72,1.4,1,1,2008,0
5,39500.0,4,93,2.0,0,1,2012,1
59,800.0,5,200,1.9,0,0,1997,0
30,10500.0,3,138,1.8,1,1,2008,0
56,2500.0,4,269,2.2,0,0,2001,2
56,1500.0,1,240,1.8,3,0,1998,0
77,2900.0,4,257,1.9,0,0,2003,0
56,10800.0,1,168,1.7,0,1,2010,0
56,4300.0,3,370,2.0,1,1,1997,2
70,3200.0,3,270,2.0,3,1,1994,0
17,3350.0,3,148,1.3,1,1,2013,0
49,6799.0,5,190,2.0,0,1,2003,0
50,18200.0,3,103,2.0,1,1,2007,2
56,11900.0,5,111,2.0,0,1,2013,0
56,3500.0,3,250,2.2,0,1,2001,2
67,25000.0,3,47,1.8,3,1,2014,0
23,3999.0,5,324,2.5,0,1,1994,2
4,16000.0,3,180,3.0,0,1,2006,1
49,8900.0,3,150,2.0,1,1,2004,0
50,3300.0,3,330,2.0,1,1,1988,2
50,17800.0,3,73,3.0,3,1,2008,1
70,11000.0,1,70,2.0,3,1,2008,1
42,23000.0,0,140,2.7,0,1,2007,1
67,2600.0,4,93,1.4,3,0,2001,0
49,10000.0,3,162,1.6,3,1,2006,0
67,2800.0,4,223,1.9,0,0,2000,0
37,47794.5,3,2,2.0,0,1,2015,2
77,2700.0,1,300,1.9,0,0,2000,0
57,5800.0,3,86,1.4,3,1,2008,0
59,10700.0,5,150,1.9,0,1,2006,0
56,5400.0,3,272,1.8,3,1,1998,0
67,9200.0,4,176,1.9,0,1,2007,0
49,18900.0,3,10,1.5,3,1,2014,0
30,22000.0,3,0,1.6,3,1,2016,0
55,3600.0,4,240,1.6,3,1,1992,0
23,6900.0,5,74,1.8,0,1,2011,0
67,1850.0,3,240,1.9,0,0,1998,0
5,2750.0,4,254,2.8,1,0,1997,2
59,6750.0,5,140,1.5,0,1,2012,0
67,5600.0,1,128,1.2,3,1,2006,0
39,4200.0,0,250,2.5,0,0,2005,1
67,16000.0,0,81,1.8,3,1,2012,1
59,6100.0,5,280,90.0,0,1,2008,0
33,18999.0,0,48,2.0,1,1,2011,1
52,27565.2,0,1,2.5,0,1,2016,1
49,11800.0,3,95,2.0,2,1,2008,0
59,6750.0,2,110,1.5,0,1,2012,0
30,9600.0,3,126,1.8,3,1,2008,0
25,40999.0,5,130,5.3,3,1,2010,1
74,11707.8,1,1,1.0,3,1,2016,0
67,7500.0,3,175,1.6,3,1,2006,0
80,6061.38,3,1,1.3,1,1,2015,0
5,6000.0,3,300,2.8,3,1,1996,2
74,8200.0,0,212,2.0,1,1,2003,1
57,19000.0,0,13,1.6,3,1,2015,0
52,8700.0,3,150,2.4,1,1,2007,0
67,13100.0,1,86,1.8,3,1,2012,0
52,2900.0,1,300,1.8,3,1,1989,0
4,4000.0,4,234,2.5,0,0,2001,0
56,8000.0,5,200,1.9,0,1,2003,0
23,11000.0,1,34,1.6,3,1,2012,0
50,24900.0,3,97,1.8,3,1,2012,2
45,10000.0,3,237,4.6,1,1,2000,2
33,6600.0,3,82,1.4,3,1,2006,0
50,13400.0,3,105,1.8,3,1,2006,2
67,10750.0,1,79,1.8,3,1,2010,0
50,199999.0,0,0,5.5,3,1,2016,1
49,7200.0,3,127,1.6,2,1,2005,0
42,95555.0,0,0,3.0,0,1,2016,1
56,8000.0,3,280,2.5,0,1,1996,2
50,129999.0,0,0,4.67,3,1,2016,1
4,89999.0,0,0,3.0,0,1,2015,1
47,20500.0,1,23,1.6,3,1,2014,0
5,49000.0,4,56,5.0,3,1,2007,2
59,6500.0,5,127,1.5,0,1,2011,0
33,7000.0,1,84,1.6,3,1,2008,0
50,4400.0,3,160,2.7,0,0,2000,2
50,6500.0,3,270,2.8,1,1,1999,2
67,13200.0,1,160,1.8,3,1,2011,0
14,8499.0,2,20,1.2,3,1,2013,0
59,2200.0,2,155,1.6,3,0,2004,0
23,2300.0,5,176,2.0,1,0,2000,0
59,7700.0,5,125,1.5,0,1,2012,0
30,9500.0,1,127,2.0,3,1,2008,0
77,1400.0,2,212,1.8,1,0,1999,0
49,8000.0,3,175,1.6,1,1,2006,0
17,6000.0,1,11,1.5,1,1,2013,0
77,6000.0,4,284,1.9,2,1,2001,0
77,9300.0,3,148,2.0,3,1,2006,0
23,11800.0,1,45,1.6,3,1,2013,0
14,7200.0,5,185,1.6,0,1,2012,0
4,6500.0,3,365,4.2,1,1,1995,1
67,10000.0,3,184,1.9,0,1,2008,0
49,20000.0,3,24,1.5,3,1,2014,0
67,6200.0,3,188,1.6,3,1,2005,0
69,12500.0,0,133,2.7,0,1,2009,1
50,15800.0,2,264,2.2,2,1,2009,2
77,10800.0,3,63,20.0,3,1,2007,0
50,8500.0,3,500,3.2,0,1,2000,2
5,6800.0,3,4,2.8,1,1,1995,2
67,10900.0,3,167,1.2,3,1,2011,0
17,5200.0,1,58,1.5,3,1,2013,0
50,26000.0,2,22,1.8,3,1,2014,2
23,6999.0,1,91,1.4,3,1,2007,0
3,125000.0,3,18,6.0,3,1,2012,2
67,7400.0,4,132,1.8,3,1,2006,1
74,9999.0,3,225,3.0,1,1,2004,0
5,6300.0,3,330,2.5,3,1,1999,2
56,7600.0,5,239,2.0,0,1,2007,0
33,5400.0,1,158,1.4,3,1,2005,0
23,8500.0,3,100,2.0,0,1,2003,0
59,10500.0,4,250,1.5,0,1,2011,0
56,5700.0,3,135,14.0,3,1,2005,0
14,9950.0,5,196,99.99,0,1,2008,0
67,7000.0,1,300,1.6,3,1,2007,0
12,6400.0,3,172,1.8,1,1,2008,0
57,6928.35,1,68,1.0,3,1,2012,0
50,15500.0,5,75,2.0,0,1,2011,2
17,4700.0,3,160,1.5,1,1,2008,0
67,9200.0,3,136,1.9,0,1,2008,0
76,8000.0,0,40,1.7,3,1,2010,1
30,11400.0,3,128,2.0,3,1,2007,0
52,8600.0,3,145,2.0,3,1,2009,0
77,13708.5,1,51,1.4,3,1,2014,0
74,39900.0,0,94,4.0,1,1,2010,1
56,3700.0,3,355,1.6,2,1,1996,0
56,2100.0,4,111,1.4,1,1,1988,0
17,2450.0,3,180,1.5,3,1,2005,0
59,2400.0,1,1,2.0,3,0,2002,0
30,9000.0,3,113,1.8,1,1,2008,0
14,3400.0,5,299,1.6,0,1,2007,0
11,2800.0,1,76,1.1,3,1,2007,0
57,9800.0,4,170,1.6,0,1,2011,0
52,7900.0,3,238,2.0,1,1,2008,0
30,30500.0,3,24,2.4,3,1,2015,0
23,17000.0,0,60,2.5,3,1,2011,1
56,8700.0,5,197,1.9,0,1,2006,0
74,28000.0,0,95,3.5,1,1,2011,1
77,12500.0,3,128,2.0,3,1,2007,0
77,12000.0,3,152,1.8,3,1,2008,0
52,6700.0,3,193,1.6,3,1,2005,0
56,11600.0,3,64,1.7,0,1,2013,0
70,17000.0,4,67,2.5,3,1,2010,1
49,26300.0,3,16,2.5,3,1,2013,0
39,10900.0,0,131,2.0,1,1,2008,1
77,13972.0737,3,0,1.6,3,1,2016,0
77,28793.037,5,0,1.6,0,1,2016,0
30,13600.0,3,130,2.4,3,1,2008,0
43,20000.0,0,135,3.5,3,1,2008,1
5,4700.0,3,390,2.5,3,1,1991,2
5,37500.0,2,45,2.0,3,1,2013,2
77,13995.0,5,147,1.6,0,1,2013,0
57,7000.0,4,191,1.8,1,1,2006,0
50,25700.0,0,130,4.7,1,1,2008,1
74,18900.0,0,90,2.0,3,1,2010,1
33,7600.0,3,28,1.4,3,1,2008,0
77,14400.0,5,237,2.0,0,1,2010,0
74,14500.0,3,147,2.4,1,1,2006,0
76,2350.0,4,130,1.5,1,1,2006,2
76,6300.0,0,48,1.7,3,1,2011,1
57,6000.0,3,240,1.8,3,1,2005,0
56,2200.0,3,200,2.0,1,1,1992,0
5,6500.0,4,377,2.0,1,1,1998,2
69,16500.0,0,56,2.0,0,1,2013,1
33,17600.0,0,83,2.0,3,1,2011,1
39,8200.0,1,41,1.4,1,1,2008,0
52,6150.0,3,175,1.6,3,1,2007,0
42,17000.0,0,188,2.2,0,1,2007,1
5,3900.0,3,340,2.5,0,0,2000,2
57,5800.0,4,86,2.0,0,1,2003,0
77,30900.0,3,30,2.0,0,1,2014,0
59,9700.0,4,114,1.5,0,1,2012,0
43,19500.0,3,146,3.5,3,1,2007,1
12,15000.0,3,75,1.8,1,1,2014,0
59,8200.0,4,192,1.5,0,1,2010,0
30,13000.0,0,122,2.4,1,1,2007,1
5,35500.0,3,235,3.0,0,1,2010,2
33,17500.0,0,138,2.2,0,1,2010,0
55,10500.0,0,270,3.0,0,1,2001,1
26,5200.0,3,41,1.5,3,1,2012,0
50,4300.0,3,280,1.8,3,1,1993,2
77,10999.0,2,240,2.5,0,1,2005,2
67,13000.0,3,129,1.8,3,1,2010,0
43,13800.0,3,198,3.0,3,1,2005,2
17,5555.0,2,16,1.5,3,1,2010,0
17,3100.0,1,105,0.8,3,1,2008,0
50,154999.0,0,0,4.6,3,1,2016,1
5,7900.0,3,260,3.5,3,1,1997,2
59,9400.0,5,270,2.0,0,1,2007,0
76,2800.0,3,2,1.2,3,1,1971,2
33,36000.0,0,70,2.2,0,1,2013,1
55,9999.0,2,102,1.5,0,1,2011,0
74,22700.0,0,128,4.0,1,1,2007,1
39,7500.0,1,9,1.4,3,1,2008,0
59,4700.0,1,124,1.5,0,1,2003,0
55,10999.0,1,64,1.6,3,1,2012,0
56,4399.0,1,177,1.0,3,1,2002,0
23,8500.0,1,52,1.4,3,1,2010,0
76,1420.0,3,450,99.99,3,1,1998,2
39,9300.0,3,132,2.7,1,1,2007,0
76,3000.0,3,130,1.5,3,1,2003,0
30,18900.0,0,125,2.4,1,1,2009,1
76,3000.0,1,125,1.5,3,1,2003,0
23,3200.0,5,320,2.5,0,1,1995,2
4,25000.0,0,112,3.2,3,1,2010,1
42,153000.0,0,15,4.4,0,1,2016,1
4,27500.0,0,147,3.0,0,1,2008,1
59,4500.0,3,305,1.5,0,1,2004,0
50,25500.0,0,77,3.5,3,1,2008,1
43,27800.0,0,107,4.7,3,1,2008,1
59,4400.0,2,220,1.5,0,1,2004,0
12,6650.0,3,127,1.8,1,1,2006,0
34,26000.0,0,92,3.5,3,1,2009,1
76,1150.0,3,1,1.3,3,1,1989,2
67,5999.0,1,98,1.2,1,1,2007,0
74,8000.0,3,176,3.0,3,1,2002,0
49,11300.0,0,56,2.3,3,1,2008,1
50,9400.0,5,250,2.2,0,1,2005,2
5,9999.0,3,200,1.8,3,1,2004,2
50,7700.0,3,199,5.0,3,1,1996,2
76,3000.0,1,152,1.5,3,1,2005,0
76,2700.0,3,178,1.6,3,1,2007,0
50,14500.0,5,300,2.2,0,1,2005,2
77,37900.0,0,73,3.0,0,1,2012,1
77,11000.0,4,127,1.6,0,1,2012,0
77,4600.0,2,290,1.9,0,1,1995,0
77,51900.0,0,30,3.0,0,1,2015,1
34,14900.0,0,190,3.5,1,1,2005,1
49,15999.0,0,78,3.7,3,1,2009,1
56,4000.0,3,254,1.6,3,1,1997,0
80,4600.0,1,79,1.5,3,1,2011,0
39,8300.0,3,176,2.0,3,1,2008,0
56,14300.0,3,83,1.8,1,1,2010,0
58,45500.0,3,80,3.6,3,1,2011,1
50,4100.0,0,1,3.5,3,1,2007,1
49,8250.0,3,190,2.0,3,1,2006,0
52,15000.0,0,295,2.8,0,1,2004,1
76,2800.0,3,120,1.5,1,1,2001,0
33,21900.0,0,48,2.2,0,1,2012,1
23,6900.0,5,215,2.0,0,1,2005,0
5,4600.0,3,280,3.0,2,0,1999,2
74,2600.0,3,218,2.2,3,1,1994,0
50,10900.0,3,360,5.0,1,1,2001,2
71,8950.0,3,31,1.6,3,1,2009,0
57,19080.75,0,0,1.2,3,1,2016,0
76,3500.0,3,90,1.6,3,1,2008,0
59,4900.0,5,150,2.0,0,1,2007,0
49,7150.0,3,167,1.6,3,1,2006,0
33,13200.0,3,50,1.6,2,1,2011,0
76,2450.0,3,184,1.5,3,1,2000,0
4,11000.0,2,120,1.8,3,1,2000,0
56,4250.0,3,265,2.0,1,1,1999,0
76,2600.0,3,199,1.5,1,1,2000,0
5,4500.0,3,307,2.5,3,1,1994,2
55,15800.0,0,42,1.6,3,1,2013,0
74,10500.0,1,17,1.0,3,1,2016,0
55,13500.0,0,52,2.0,3,1,2012,1
77,10950.0,5,177,2.0,0,1,2011,0
5,28700.0,3,160,3.0,3,1,2011,2
39,9500.0,3,58,1.6,3,1,2013,0
4,28950.0,0,60,2.0,3,1,2012,1
33,5700.0,1,102,1.4,1,1,2005,0
39,4700.0,3,190,2.0,3,1,2002,0
76,1500.0,1,77,1.3,1,1,1991,0
50,1850.0,3,281,2.0,0,1,1985,2
77,4950.0,4,290,1.8,3,1,1996,0
76,3200.0,3,160,1.6,3,1,2007,0
22,5999.0,2,250,1.6,0,1,2007,0
5,3700.0,3,231,2.5,3,1,1990,2
76,1950.0,3,92,1.5,1,1,1990,2
76,2000.0,3,314,1.5,3,1,2001,0
33,7700.0,3,107,1.6,3,1,2008,0
56,9100.0,3,147,11.5,3,1,2008,0
23,3300.0,4,300,1.8,0,1,1996,0
47,9200.0,1,140,1.6,3,1,2005,0
39,21800.0,0,92,2.2,0,1,2011,1
23,1350.0,4,111,2.0,2,1,1989,2
69,13300.0,0,88,2.7,0,1,2011,1
76,4650.0,3,92,1.6,3,1,2011,0
12,6900.0,3,90,1.8,1,1,2006,0
22,6200.0,5,150,1.3,0,1,2012,0
17,2850.0,3,260,1.5,3,1,2007,0
77,3600.0,4,470,1.8,3,1,1994,0
59,6000.0,4,225,1.5,0,1,2004,0
59,6500.0,3,170,1.6,3,1,2004,0
12,5500.0,3,200,1.8,1,1,2006,0
5,2990.0,2,203,2.0,3,0,2001,2
50,2650.0,3,470,2.0,1,1,1985,2
76,1100.0,0,100,1.6,3,1,1992,1
56,2900.0,3,289,1.6,3,1,1992,0
34,16300.0,0,146,3.5,3,1,2006,1
33,17000.0,0,54,2.0,3,1,2010,1
12,7000.0,3,80,1.8,3,1,2008,0
56,3800.0,3,332,2.0,1,1,1997,2
76,3200.0,3,188,1.5,3,1,2004,0
50,7450.0,3,300,2.0,1,1,2000,2
22,7200.0,2,117,1.3,0,1,2011,0
52,9900.0,3,98,2.0,3,1,2009,0
38,53000.0,0,33,3.0,0,1,2015,1
22,13999.0,2,120,1.6,0,1,2012,0
56,4500.0,5,409,1.3,0,1,2005,0
17,3100.0,3,169,1.5,3,1,2008,0
4,2600.0,4,253,1.8,1,0,1997,1
77,9400.0,5,124,2.0,1,1,2008,0
77,9600.0,2,128,1.9,0,1,2010,0
77,7500.0,2,360,2.5,0,1,2001,0
59,10500.0,4,233,1.5,0,1,2009,0
56,7300.0,3,145,2.2,3,1,2003,0
59,11900.0,2,173,2.0,0,1,2012,0
50,35000.0,0,154,3.2,0,1,2008,1
52,20500.0,0,109,3.2,0,1,2009,1
13,17000.0,2,100,3.5,2,1,2005,2
76,4500.0,4,65,1.6,3,1,2010,0
76,3300.0,4,90,1.6,3,1,2007,0
50,32500.0,0,168,3.2,0,1,2009,1
59,8700.0,1,21,1.6,3,1,2011,0
57,5500.0,2,197,1.8,1,1,2005,0
76,3297.45,3,116,1.6,3,1,2008,0
59,1999.0,4,260,1.9,0,0,2001,0
76,2100.0,1,77,1.3,3,1,1992,0
22,7500.0,2,185,2.3,0,1,2007,0
77,9000.0,2,217,2.5,0,1,2005,0
47,11500.0,1,114,1.6,3,1,2007,0
57,7700.0,5,170,2.0,0,1,2007,0
77,8000.0,2,300,2.5,0,1,2007,0
22,6599.0,5,198,1.4,1,1,2006,0
17,3750.0,3,83,1.5,1,1,2007,0
23,2000.0,5,300,1.8,0,1,1998,0
74,8100.0,1,91,1.6,3,1,2007,0
59,7199.0,3,104,1.5,0,1,2010,0
77,38365.0,3,0,2.0,0,1,2016,0
77,29040.0,3,0,1.4,3,1,2015,0
26,8200.0,3,7,1.5,3,1,2014,0
57,9600.0,4,98,1.6,0,1,2010,0
76,3400.0,3,91,1.6,3,1,2009,0
26,6500.0,3,115,1.8,1,1,2012,0
4,7000.0,4,320,1.9,0,1,1996,0
49,5450.0,1,162,2.0,3,1,2001,0
26,9000.0,1,52,1.8,1,1,2014,0
4,6000.0,3,226,1.8,3,1,1995,0
50,15300.0,3,240,2.2,0,1,2006,2
76,1500.0,3,50,1.45,1,1,1974,2
57,13700.0,5,77,1.6,0,1,2011,0
56,2600.0,5,270,1.3,0,0,2007,0
59,6650.0,4,227,1.5,0,1,2005,0
59,9600.0,4,184,1.5,0,1,2011,0
34,17000.0,0,95,3.5,1,1,2007,1
59,7000.0,3,110,1.4,3,1,2012,0
74,28500.0,0,38,2.2,0,1,2015,1
33,18750.0,0,93,2.4,1,1,2012,1
4,2650.0,3,300,2.0,3,1,1987,0
55,11900.0,1,10,1.2,3,1,2015,0
56,4700.0,1,252,1.4,3,1,2000,0
76,3400.0,3,109,1.6,3,1,2008,0
57,4300.0,5,217,1.9,0,1,1999,0
4,21900.0,0,183,4.2,3,1,2007,1
76,3500.0,3,8,1.6,2,1,2010,2
22,9500.0,5,221,2.0,0,1,2007,0
42,48888.0,0,128,4.4,0,1,2012,1
52,12300.0,2,160,2.5,0,1,2008,1
50,34000.0,3,69,2.0,3,1,2013,2
39,10700.0,2,117,1.6,3,1,2010,0
49,7700.0,3,100,1.6,3,1,2008,0
74,10700.0,3,109,1.8,3,1,2007,0
76,800.0,3,25,1.3,3,1,1979,2
50,169000.0,2,1,4.7,3,1,2015,1
74,9800.0,3,65,1.6,3,1,2009,0
22,7900.0,4,180,1.6,0,1,2011,0
47,7500.0,3,101,1.6,3,1,2005,0
77,6500.0,5,186,2.8,3,1,2000,0
4,25300.0,1,180,2.0,0,1,2011,0
17,3400.0,3,180,1.5,3,1,2008,0
4,30900.0,1,195,3.0,0,1,2010,1
59,7999.0,5,141,1.5,0,1,2006,0
22,7700.0,4,223,1.9,0,1,2008,0
33,8499.0,5,148,2.5,0,1,2008,2
59,10300.0,5,138,2.0,0,1,2011,0
17,2550.0,3,270,1.3,3,1,2004,0
52,14700.0,0,240,3.2,0,1,2006,1
50,8700.0,3,210,5.0,3,1,1997,1
78,21800.0,0,176,2.4,0,1,2008,1
56,10200.0,3,190,2.2,3,1,2008,0
43,10500.0,3,178,3.0,1,1,2003,0
71,10400.0,0,139,2.0,1,1,2007,1
56,1900.0,3,185,1.4,1,1,1991,0
39,20999.0,0,83,2.0,0,1,2013,1
33,20200.0,3,0,1.6,2,1,2016,0
52,15800.0,2,146,2.5,0,1,2013,1
23,2700.0,3,107,2.0,1,1,1995,2
55,6700.0,3,170,2.0,3,1,2003,0
74,10200.0,3,185,1.8,3,1,2007,0
33,27000.0,0,0,2.0,3,1,2016,1
47,32444.0,1,1,1.5,3,1,2016,2
5,8900.0,2,253,1.8,3,1,1995,2
12,5000.0,4,160,2.0,1,1,2005,0
33,26000.0,0,0,2.0,3,1,2016,0
56,5900.0,3,84,1.6,1,1,2008,0
33,18100.0,3,0,1.6,3,1,2015,0
17,3750.0,3,87,1.5,1,1,2007,0
5,28700.0,2,160,3.0,3,1,2011,2
33,10700.0,0,113,2.0,1,1,2008,1
76,3900.0,3,140,1.6,3,1,2009,0
56,6950.0,3,53,1.4,3,1,2006,0
74,47500.0,0,45,3.0,0,1,2014,1
76,1800.0,2,52,1.5,3,1,2004,2
76,4800.0,0,70,1.7,3,1,2008,1
50,12700.0,5,193,2.2,0,1,2011,2
76,1750.0,1,188,1.3,3,1,1993,0
77,10000.0,3,90,9.0,3,0,2010,0
14,9200.0,1,130,1.4,1,1,2011,0
77,2350.0,1,182,1.9,0,0,1998,0
5,21000.0,2,130,2.5,3,1,2006,1
74,21200.0,0,135,4.0,1,1,2007,1
23,13000.0,3,70,2.3,3,1,2010,0
76,3100.0,3,170,1.5,1,1,2007,0
23,9950.0,1,97,1.6,0,1,2011,0
5,34500.0,2,160,3.0,0,1,2010,1
74,17595.0,3,131,2.0,3,1,2011,0
50,55000.0,0,120,5.5,3,1,2008,1
77,10900.0,3,273,2.0,3,1,2006,0
77,3500.0,2,304,1.9,0,0,2006,0
50,21300.0,0,143,3.2,0,1,2007,1
76,2900.0,2,90,1.5,3,1,2010,2
23,5550.0,1,104,1.4,3,1,2008,0
50,17977.0,5,322,3.0,0,1,2007,2
68,5000.0,2,125,0.7,3,1,2004,2
56,1100.0,3,1,1.3,3,1,1988,0
59,6750.0,4,214,1.5,0,1,2004,0
67,8100.0,2,185,1.9,0,1,2007,0
77,6700.0,5,300,2.5,0,1,1997,0
76,2750.0,3,300,1.5,3,1,2002,0
55,8300.0,2,130,1.6,3,1,2008,1
76,2350.0,4,50,1.5,3,1,2000,0
43,16700.0,3,172,3.5,3,1,2007,0
76,3600.0,3,140,1.6,1,1,2007,0
76,1350.0,1,100,1.3,3,1,1987,0
76,3600.0,1,161,1.6,1,1,2007,0
22,5800.0,5,193,1.4,3,1,2007,0
76,3300.0,3,96,1.6,1,1,2008,0
77,8700.0,2,357,2.5,0,1,2003,0
59,2650.0,4,1,1.0,0,0,2006,0
17,2600.0,3,156,1.5,1,1,2005,0
56,19200.0,4,160,2.0,0,1,2011,1
43,19500.0,3,93,3.5,1,1,2007,0
33,8300.0,3,150,2.0,1,1,2008,0
4,3990.0,3,413,2.6,1,1,1993,0
77,1700.0,1,247,1.4,3,0,1999,0
56,5950.0,3,179,1.8,1,1,2003,0
33,15500.0,3,85,10.0,3,1,2011,0
34,16300.0,3,86,3.5,3,1,2008,1
53,1100.0,1,5,1.7,3,1,1994,0
14,5500.0,1,135,1.0,3,1,2007,0
5,12300.0,3,140,2.0,3,1,2005,2
14,9700.0,1,141,1.6,3,1,2011,0
70,7000.0,4,189,20.0,3,1,2004,1
56,17300.0,4,220,2.0,0,1,2009,0
4,16999.0,1,69,1.4,3,1,2012,0
50,19500.0,0,172,3.5,2,1,2008,1
23,8950.0,5,210,1.8,0,1,2010,0
76,4000.0,3,147,1.6,1,1,2009,0
4,4000.0,3,400,2.0,3,1,1992,0
4,2900.0,3,1,2.3,1,1,1989,0
39,5500.0,3,162,2.0,1,1,2005,0
4,7000.0,2,126,2.6,3,1,1998,0
33,11111.0,0,99,2.7,3,1,2009,1
23,5500.0,5,172,1.8,0,1,2007,0
67,8000.0,4,163,1.6,0,1,2011,0
12,5100.0,3,100,1.5,3,1,2007,0
38,5500.0,0,120,2.7,0,0,2003,1
59,6800.0,3,219,1.6,1,1,2007,0
55,1250.0,2,200,1.4,3,0,1999,0
59,2100.0,4,237,1.9,0,0,2001,0
56,9300.0,3,164,2.2,1,1,2008,0
59,7800.0,4,170,1.5,0,0,2013,0
59,1550.0,4,235,2.0,3,0,1998,0
50,22900.0,3,131,5.5,1,1,2008,1
59,11300.0,4,141,1.5,0,1,2013,0
5,38000.0,0,223,3.0,0,1,2011,1
77,6800.0,5,170,2.0,1,0,2011,0
76,900.0,3,1,1.4,1,1,1986,0
76,1300.0,3,170,1.6,1,1,2007,0
55,6900.0,4,130,1.4,1,1,2008,0
57,5700.0,3,400,1.8,1,1,2005,0
33,7700.0,2,265,99.99,0,1,2003,2
43,21000.0,3,197,4.6,3,1,2008,2
39,19000.0,0,68,2.0,3,1,2013,0
59,11400.0,5,122,2.0,0,1,2013,0
12,12499.0,0,263,2.4,3,1,2007,1
74,4500.0,1,207,1.3,3,1,1995,0
5,7400.0,3,290,3.0,3,1,2000,2
76,6400.0,3,73,1.6,3,1,2011,0
56,6300.0,2,114,1.7,0,0,2012,0
56,7200.0,3,167,2.2,1,1,2002,2
12,5850.0,3,96,1.6,1,1,2008,0
17,2450.0,3,126,1.5,3,1,2007,0
5,8800.0,3,287,3.0,3,1,2001,2
77,14900.0,5,170,1.6,0,1,2012,0
80,1900.0,3,16,1.3,3,1,2008,0
12,5400.0,4,105,1.7,3,1,2004,1
76,1950.0,3,160,1.5,1,1,2005,2
59,6200.0,5,228,2.5,0,1,2005,0
52,21000.0,0,122,3.2,0,1,2009,1
12,5999.0,3,100,1.8,1,1,2005,0
42,14900.0,0,111,2.2,0,1,2007,1
74,14300.0,1,60,1.6,3,1,2013,0
33,16500.0,3,87,2.4,3,1,2011,0
55,15900.0,2,30,1.6,3,1,2013,0
11,3999.0,3,90,2.0,3,1,2008,0
49,1600.0,3,206,1.8,3,0,1997,0
50,8300.0,5,337,2.2,0,1,2002,0
76,4150.0,3,84,1.6,3,1,2009,0
74,8200.0,1,82,1.3,3,1,2006,0
80,785.0,3,65,1.2,3,1,1992,0
39,17500.0,0,108,2.4,1,1,2010,1
76,4850.0,4,83,1.6,1,1,2010,0
78,19000.0,0,227,2.3,1,1,2009,1
17,3700.0,3,90,1.4,1,1,2007,0
67,5300.0,3,190,1.9,0,0,2006,0
76,3000.0,0,169,1.7,3,1,2001,1
77,10900.0,5,240,2.5,0,1,2007,0
57,5850.0,5,248,2.0,0,1,2006,0
5,4500.0,3,300,3.0,0,1,2000,2
55,7500.0,1,115,1.6,3,1,2008,0
14,4300.0,4,149,1.4,3,1,2008,0
33,6700.0,3,87,1.5,0,1,2008,0
4,8500.0,3,253,2.5,0,1,2001,1
49,27450.0,0,0,2.0,3,1,2016,0
55,18500.0,3,119,3.5,1,1,2010,0
23,8100.0,5,150,1.8,0,1,2008,0
59,7700.0,4,200,1.5,0,1,2007,0
77,12999.0,5,237,2.5,0,1,2005,0
33,8400.0,3,178,2.0,1,1,2007,0
56,5500.0,4,243,1.4,3,1,2006,0
56,1520.0,3,219,1.6,1,0,1997,0
5,4999.0,3,327,3.0,0,0,2001,2
5,8999.0,3,250,1.9,3,1,2001,2
70,10500.0,4,196,2.5,3,1,2006,1
76,1500.0,1,200,1.5,3,1,1992,0
76,1300.0,1,28,1.3,3,1,1991,0
76,3750.0,3,74,1.6,3,1,2012,0
49,15523.95,3,0,1.6,3,1,2016,0
70,8700.0,4,175,2.0,1,1,2004,1
22,7977.0,5,248,2.8,0,1,2003,0
5,47500.0,3,0,2.0,0,1,2016,1
74,17200.0,3,50,1.6,3,1,2013,0
57,2449.0,2,200,1.6,1,0,2000,0
5,48535.5,0,0,2.0,0,1,2016,1
5,43163.25,0,0,2.0,0,1,2016,1
56,6550.0,3,240,3.2,3,1,2004,0
5,43719.0,0,0,2.0,3,1,2016,1
5,64500.0,0,1,2.0,0,1,2016,1
59,7500.0,5,200,2.2,0,1,2002,0
50,13900.0,2,272,2.2,0,1,2005,2
50,5500.0,5,285,2.3,0,1,1999,0
4,4150.0,4,249,2.5,0,0,2004,0
67,6100.0,4,205,1.6,0,0,2012,0
67,9600.0,2,120,2.0,3,1,2008,0
39,18900.0,0,130,2.4,3,1,2011,1
76,3550.0,3,75,1.6,3,1,2006,0
55,4400.0,3,1,2.0,3,1,1992,0
59,10000.0,5,220,2.0,0,1,2007,0
77,6000.0,4,250,5.0,0,1,1995,0
12,5499.0,3,1,1.6,1,1,2007,0
52,17900.0,0,140,3.8,1,1,2007,1
11,4200.0,1,37,1.1,3,1,2012,0
59,6000.0,5,1,1.9,0,1,2005,0
76,3800.0,0,2,1.7,1,1,1995,1
5,8000.0,3,194,2.0,3,1,1985,2
23,8200.0,1,80,1.3,3,1,2010,0
4,3650.0,3,270,1.9,0,1,2002,0
4,6900.0,3,360,2.5,0,1,1997,0
74,8000.0,1,115,1.6,3,1,2007,0
67,8000.0,3,187,2.0,3,1,2004,0
39,7500.0,1,63,1.4,3,1,2010,0
42,3550.0,4,255,2.5,0,0,2001,1
4,15500.0,3,210,2.0,0,1,2008,2
52,5500.0,0,30,2.5,0,1,2014,1
22,7000.0,5,118,1.6,1,1,2007,0
12,6700.0,1,62,1.5,1,1,2009,1
59,7900.0,4,105,1.5,0,1,2010,0
